alert_key,date,cust_id,risk_rank,occupation_code,total_asset,AGE,lupay,cycam,usgam,clamt,csamt,inamt,cucsm,cucah
354935,375,d253f77ce816406296362e15aa64888080acc551e9c596098d9c78ffe52956a9,3.0,19.0,1889815.0,4.0,0.0,308771.0,0.0,0.0,0.0,0.0,0.0,0.0
354576,375,d94a32cd6746a73e9d2401264b58a067205754179d82faa9bba1a408be9588b5,3.0,18.0,194492.0,7.0,2089.0,716300.0,310.0,0.0,0.0,0.0,307.0,0.0
354970,375,529886b8b079778eac3a312e30758af96d2b5e599c5d61499bd044ec17ceeab3,3.0,3.0,151434.0,4.0,10638.0,82720.0,11189.0,0.0,0.0,0.0,10085.0,0.0
355168,375,b6e5408b20f664c7e4640285f79c09d34146ca317264625433f6231904865820,3.0,9.0,5276533.0,5.0,27390.0,810156.0,29072.0,0.0,0.0,0.0,23361.0,0.0
355134,375,c9760a1cea143bcdb59f0fb28f6205bc9775d10629a397d89cbf4fea8b52ae0d,3.0,18.0,1107663.0,6.0,0.0,1016205.0,0.0,0.0,0.0,0.0,0.0,0.0
355150,375,8ad6c338a1078ea5139423c7243914c0201f4afa21def82600d46594bff8e852,1.0,18.0,171726.0,6.0,648860.0,100875.0,-339807.0,0.0,0.0,0.0,464730.0,0.0
354973,375,7844d12452c6319c9a1d6cee9d4c173d4a2b151a5c632c15b73196b84be493c9,1.0,3.0,96316.0,3.0,350037.0,100410.0,91846.0,0.0,0.0,19435.0,351117.0,0.0
354942,375,9e69ce9ccd13ab3ce7ac24c4b4e8a8f4e722de73b0e70be4f850a6d78cc2b261,1.0,9.0,2218347.0,5.0,3936.0,132935.0,6819.0,0.0,0.0,1444.0,3188.0,0.0
354824,375,8a89be5b38f76afa6deeb419c9efd97fca86463faba234f3d798db28be3a91f6,1.0,19.0,79871.0,3.0,14331.0,104875.0,16326.0,0.0,0.0,0.0,14718.0,0.0
354947,375,feb310d5ace25411b83cae1acaa1af55d9f2241489604c10528b7f3d54efe4d4,1.0,19.0,0.0,6.0,2599.0,81591.0,3054.0,0.0,0.0,0.0,2599.0,0.0
354796,375,454ff504b670c3fdf92087d6c44fe2b33211f19920badbf8c55341ee36255a27,1.0,17.0,575493.0,4.0,1481.0,259836.0,981.0,0.0,0.0,0.0,1038.0,0.0
354962,375,272d9e3da3fbf29b1f9c5ebf66207841ea582cbf15b14f669bc14ea78969666d,1.0,12.0,29333.0,2.0,122.0,30807.0,122.0,0.0,0.0,0.0,122.0,0.0
355216,375,538f5687b94e3ae575be14452e8204cf333ac3901ad0603e5e5b1be4bdf36e05,3.0,19.0,1020811.0,2.0,22021.0,30906.0,29332.0,0.0,0.0,0.0,21707.0,0.0
354826,375,c1122b414958c98c43f3879e543dae4b4cd0374cdf8f2e1fa6ebcdc247cbcfe0,1.0,18.0,341725.0,3.0,45076.0,517270.0,49501.0,0.0,0.0,0.0,46242.0,0.0
354667,375,7629f010080267f680a4ca9c6cac71c4d4d86933dcc7ed2f3625fde2c161e9de,1.0,18.0,506366.0,3.0,3233.0,81648.0,4718.0,0.0,0.0,117.0,3286.0,0.0
355201,375,d416d6741710614ecf374202e7a0656dff8625efe57d6b2727d001b4e29ba532,1.0,12.0,1402359.0,2.0,40819.0,107650.0,45187.0,0.0,0.0,0.0,43532.0,0.0
354790,375,5da5ec815c6888e6a5aa7301f71aaa61b4d28a8962b9654d64e0050e5b05ca79,3.0,15.0,247836.0,5.0,3072.0,310070.0,3523.0,0.0,0.0,0.0,3193.0,0.0
355155,375,311ebd3d634d6d86895857023edd1582c53f0c12a19eeecf1c90fad22f2317da,1.0,19.0,3252.0,4.0,5281.0,216475.0,10471.0,0.0,0.0,1412.0,7056.0,0.0
354798,375,925bc63a382c4ba69e8cc9d6bcc14257e070690b4b02e32905b322aa35edfa74,1.0,19.0,145998.0,4.0,0.0,300129.0,0.0,0.0,0.0,0.0,0.0,0.0
354622,375,35efdb7f15d0e61d8eabda0871c91edd5602b7620852e286646589bf05fe08de,1.0,12.0,552065.0,3.0,9911.0,93609.0,62829.0,0.0,0.0,9512.0,9921.0,0.0
354950,375,2d7a4c7af8d5b89c00cab8da759c9ee89e1f3c0c861a3d5199f5029b988c5509,1.0,19.0,908527.0,3.0,30918.0,504554.0,32993.0,0.0,0.0,0.0,29659.0,0.0
354613,375,9df84862272aa8b1d36b2c9574aedf16b03c1737e136b923095c373bcce2328d,3.0,17.0,173255.0,4.0,0.0,77061.0,0.0,0.0,0.0,0.0,0.0,0.0
354850,375,5404b88d7816e32feb1f84b6b836d8dbf3e7a76705a330715613dcfd73aa54ee,1.0,19.0,0.0,2.0,5752.0,135382.0,60558.0,0.0,0.0,237.0,3690.0,0.0
354658,375,8cc21d9d4e328562fb96d10b2d698714c95a48662b379d8aad7ba5290d71a5a0,1.0,12.0,296610.0,3.0,326453.0,31873.0,39631.0,0.0,0.0,1853.0,323991.0,0.0
355182,375,ff538fed253fce00e25a7c1557ee7728a5d8dc9c1bbfc1c2896a226dab63c505,1.0,18.0,824.0,3.0,27174.0,158539.0,93346.0,0.0,0.0,11572.0,29966.0,0.0
354630,375,8a1196f41298e1da4f9803f51054146f9a8163d22a6660e1603002d81dbfefc9,1.0,12.0,4685.0,4.0,0.0,31230.0,0.0,0.0,0.0,0.0,0.0,0.0
354609,375,268a8ad21bed34914550636a7894a6d63bf5e26777d4d418b58cee00b597885e,2.0,19.0,0.0,5.0,52106.0,71317.0,62047.0,0.0,0.0,462.0,54075.0,0.0
354951,375,eda301ab5a02b74943f2daf75264b4d2f8fa9998c46c76662c8b42ffab4b4862,3.0,15.0,1049.0,3.0,0.0,120796.0,0.0,0.0,0.0,0.0,0.0,0.0
354569,375,b212d14cb35676926682b2cf849e295d948888f556c07e854c4cdad9f32f5084,1.0,2.0,98177.0,2.0,1359.0,174655.0,1084.0,0.0,0.0,0.0,1244.0,0.0
354943,375,08c04e5ee490fb4cbd85f6e8b76892def485700c8d773a054f72fe7da4ac71f7,1.0,12.0,1103711.0,4.0,19279.0,708537.0,34930.0,0.0,0.0,5438.0,20536.0,0.0
354971,375,5a0f62d4edf0274f4e1b37e17ed57b3d9ec0331cc99a07ba9e942371d9236f38,1.0,10.0,2550303.0,3.0,34969.0,310848.0,35530.0,0.0,0.0,796.0,29204.0,0.0
355204,375,06c5ea5ccda4dfd8839c0dec8646fb3071d2c02883ef8a9f715aaa74f38d2419,1.0,17.0,259985.0,4.0,248630.0,124192.0,76266.0,0.0,0.0,6176.0,252147.0,0.0
355123,375,06c881046448226f804df9100ba0e9fc8212373e302d77c4f68b893cda092913,3.0,18.0,1741477.0,6.0,6426.0,1017292.0,6544.0,0.0,0.0,0.0,6476.0,0.0
354819,375,bdda3ef79c5f052fd281c9f28f50a25977444eceaf9751e4595fcb6099a48ea0,3.0,19.0,2390889.0,4.0,22117.0,202545.0,22400.0,0.0,0.0,0.0,22934.0,0.0
354612,375,fe0b3b09a3b8c5435d55a286ecd4fb416e96d3231abdf27c975bf8606a0b559c,3.0,12.0,2422.0,4.0,41792.0,150206.0,51700.0,0.0,0.0,0.0,43442.0,0.0
354625,375,270d4e5a6bc68ead954394fc9394fa36f01a5bb258ac9fa9a581ce8957b310ae,3.0,19.0,536992.0,5.0,59301.0,194017.0,118315.0,0.0,0.0,18843.0,59126.0,0.0
354604,375,f8c4956534fed5eac9c0389fc5448b9ebe36ed54ae879e95b95f6bc6c0bff764,3.0,19.0,33760.0,3.0,17537.0,259433.0,78709.0,0.0,0.0,7369.0,10564.0,0.0
354799,375,04ac4e9d22843711c4c1276de3b55c377016e2158f280f1281ca3b17b018e994,3.0,14.0,1441976.0,4.0,323374.0,642691.0,318592.0,0.0,0.0,0.0,289976.0,0.0
354855,375,49f3128a76c44b29d9de1e3e41185cb2f091c3762501e080795c2bb2f8c49622,3.0,19.0,1758714.0,2.0,3697.0,31348.0,18595.0,0.0,0.0,1183.0,2770.0,0.0
354669,375,863ec3df49a091454fa48aa183f675e76b1bd2c5b07699297ba163a7574e7622,1.0,15.0,5016106.0,3.0,27835.0,415471.0,39409.0,0.0,0.0,0.0,25477.0,0.0
355197,375,112694ce0f5742d4f3831ecc99f877624ca17c65f04d2c137d475a9ee5b936ac,3.0,12.0,1940568.0,4.0,20189.0,303124.0,20088.0,0.0,0.0,0.0,19524.0,0.0
355147,375,b01aea4682b7939196d577f79f9190028ff2aaa7157db99a5a6ddafe9da1e512,3.0,12.0,67019.0,5.0,27222.0,308857.0,287656.0,16829.0,593.0,0.0,26686.0,16829.0
354801,375,209fc0d4eb19f572c1a93ab436bc14753aaa896950f4cec9c5105e0c5290635b,1.0,17.0,115027.0,3.0,12546.0,208338.0,14233.0,0.0,0.0,348.0,12257.0,0.0
355822,376,fdde5a68041ab648d05b08964fb82cde74fc3db1cfc6154bb407f27212f65028,1.0,17.0,7638.0,3.0,2759.0,54435.0,15280.0,0.0,0.0,808.0,6720.0,0.0
355789,376,bd660fa35a9d9863dbe91fc204ac4e66790c5de8722e22d95e178eae777529bf,1.0,9.0,883517.0,4.0,2761.0,103825.0,4241.0,0.0,0.0,0.0,4235.0,0.0
355813,376,7ea8d681ee9394e27e6064d23d0918ae9b67d1b21dbae9744ed66ef8c8a526fb,3.0,19.0,29734.0,2.0,17777.0,135842.0,17178.0,0.0,0.0,0.0,17777.0,0.0
355748,376,04ac4e9d22843711c4c1276de3b55c377016e2158f280f1281ca3b17b018e994,3.0,14.0,1441976.0,4.0,323374.0,642691.0,318592.0,0.0,0.0,0.0,289976.0,0.0
355806,376,c6def618ad861703c025be4f41bdf7569310228ae93aeffc73088c520c79558d,1.0,2.0,444392.0,3.0,4355.0,253818.0,5105.0,0.0,0.0,0.0,5094.0,0.0
355404,376,3ae3837645e625ccd7caabf708626661ba22179c8e861ce93911f84a3d796e20,1.0,17.0,2834.0,3.0,99751.0,101215.0,4671.0,0.0,0.0,0.0,99751.0,0.0
355917,376,49f3128a76c44b29d9de1e3e41185cb2f091c3762501e080795c2bb2f8c49622,3.0,19.0,1758714.0,2.0,3697.0,31348.0,18595.0,0.0,0.0,1183.0,2770.0,0.0
355755,376,a0a33aadc2db812079e38980653e7d6606fdb38ff240fede5af640721e5609eb,1.0,12.0,119727.0,3.0,190231.0,70323.0,31694.0,0.0,0.0,0.0,182434.0,0.0
355373,376,fe0b3b09a3b8c5435d55a286ecd4fb416e96d3231abdf27c975bf8606a0b559c,3.0,12.0,2422.0,4.0,41792.0,150206.0,51700.0,0.0,0.0,0.0,43442.0,0.0
355561,376,7f69fa9eab8f397d367e2bb61ee1fa008999a0aab91e061e8f4bfe25fb35807d,3.0,12.0,2285386.0,3.0,75015.0,119505.0,63617.0,0.0,0.0,1536.0,78771.0,0.0
355751,376,85a7cb97d54a0a34dfb594d80f241b6922723e38ea46238af584155b7e6ac98a,1.0,19.0,610320.0,5.0,905.0,200286.0,1283.0,0.0,0.0,0.0,1283.0,0.0
355770,376,c1122b414958c98c43f3879e543dae4b4cd0374cdf8f2e1fa6ebcdc247cbcfe0,1.0,18.0,341725.0,3.0,45076.0,517270.0,49501.0,0.0,0.0,0.0,46242.0,0.0
355915,376,5deb26d41f21535fe62ba7b458c8a1c19aa2c449c19b58e57f517d00eb27087e,1.0,12.0,904.0,2.0,1847549.0,110460.0,26943.0,0.0,0.0,0.0,1825451.0,0.0
355557,376,2dc131115c513102b4c5c2facb90e9e21bf6e1bb946cfc0f8e7eca0573654742,1.0,17.0,3029925.0,4.0,12916.0,312588.0,14377.0,0.0,0.0,320.0,13206.0,0.0
355716,376,01c705b457297805c1c08137cb3adb164b8f393c265db2c3aff0a5484a703302,3.0,19.0,390912.0,4.0,50148.0,306239.0,39331.0,0.0,0.0,0.0,50983.0,0.0
355429,376,33ff49ea8a07c6d1b7cc203dcc3638ebde62dfb960a1697c8e5a55dffefc1cb6,1.0,9.0,367478.0,3.0,0.0,206759.0,0.0,0.0,0.0,0.0,0.0,0.0
355769,376,8a89be5b38f76afa6deeb419c9efd97fca86463faba234f3d798db28be3a91f6,1.0,19.0,79871.0,3.0,14331.0,104875.0,16326.0,0.0,0.0,0.0,14718.0,0.0
355521,376,10a082d613a789acd3abc2648c84585e92e93d7fa20591c50a33899a9c03fe61,3.0,15.0,226357.0,5.0,10936.0,104768.0,46781.0,0.0,0.0,1046.0,6769.0,0.0
355532,376,76de39a510df17444d09a2e18c3330aeb629c6b00b5f198911d96d3831e82328,3.0,18.0,1770992.0,3.0,2150.0,300194.0,2480.0,0.0,0.0,0.0,2144.0,0.0
355556,376,3182ab9ecb0e19b96a0a68723490c01cc46dbc1e8d8a31801c9a010b436eee89,1.0,12.0,324044.0,3.0,1011704.0,120136.0,107869.0,0.0,0.0,3055.0,1004411.0,0.0
355546,376,161b6ca5a8193e5bdaff50bcfd82993728ebb26d5d45625f1af7d271482ca4b5,2.0,17.0,223512.0,3.0,115918.0,203922.0,107159.0,0.0,0.0,11805.0,114334.0,0.0
355756,376,49b722b2fe31df90a8668e3f894d3d5704e8141cbb0d5d1346c168166a0b4b63,1.0,19.0,136798.0,4.0,8853.0,303409.0,9631.0,0.0,0.0,0.0,8863.0,0.0
355418,376,a8936ead155ee0b551d26b72a02f341c10f02ead8498b4378c712ed689a4e6d3,1.0,18.0,0.0,3.0,1173.0,101122.0,1508.0,0.0,0.0,0.0,1070.0,0.0
355895,376,24110a2ec5a36adb9dbb6540faf32719b82f3b181cc37ceab0041e2a35a2cc87,1.0,17.0,565453.0,4.0,200087.0,50839.0,339.0,0.0,0.0,0.0,195236.0,0.0
355776,376,a448c1dca2845aedbc8ecb78e476f0f75692fc41836c151ddbf155677c14c03f,1.0,17.0,887398.0,3.0,107701.0,450545.0,212302.0,0.0,0.0,31384.0,90756.0,0.0
355424,376,b5c5c235e898032b0dd184993f250ea6bd743c521dc2a5469038b8060b83a2ab,1.0,5.0,715.0,3.0,1154911.0,153202.0,103248.0,0.0,0.0,0.0,1151368.0,0.0
355911,376,5404b88d7816e32feb1f84b6b836d8dbf3e7a76705a330715613dcfd73aa54ee,1.0,19.0,0.0,2.0,5752.0,135382.0,60558.0,0.0,0.0,237.0,3690.0,0.0
355740,376,cece622381d76715c8bc9f4a7d60ee143c0df366d73e8873a17885dbd564df87,1.0,11.0,883849.0,5.0,1398346.0,247380.0,79663.0,0.0,0.0,0.0,1233888.0,0.0
355737,376,8de18f41b9a1d790ea074dd6f6265cb8f815b3465498a5850bf5570bbb43f3af,1.0,9.0,32083.0,4.0,0.0,104058.0,0.0,0.0,0.0,0.0,0.0,0.0
355671,376,8ad6c338a1078ea5139423c7243914c0201f4afa21def82600d46594bff8e852,1.0,18.0,171726.0,6.0,648860.0,100875.0,-339807.0,0.0,0.0,0.0,464730.0,0.0
355389,376,be7d3c28b1cfcb04e646520dfebdedf1beaf32b89d7d649b1a19784143bedff4,1.0,4.0,227418.0,2.0,3626.0,156666.0,13564.0,0.0,0.0,1455.0,4191.0,0.0
355555,376,a62d70911e788d5fe609d2a7bb3ab800cb3c1ab4e923658fe066a9b3f225410a,3.0,1.0,2169802.0,2.0,5499.0,203252.0,9017.0,0.0,0.0,698.0,5516.0,0.0
355667,376,5742b1dcfccc74572ee956591728bab60f3a931e3beb4ac17a3287c0ae2952ce,1.0,2.0,117776.0,5.0,5536.0,450643.0,16434.0,0.0,0.0,3148.0,5779.0,0.0
355378,376,9ac7efb5259817f80f9731ef7b625e9e9640e8a539377e4312b605c45742d888,3.0,15.0,190972.0,4.0,106650.0,231812.0,199749.0,0.0,0.0,0.0,127154.0,0.0
355901,376,891aa3687ff0b73637f88ad06d51247d6dd1d64f86e61a3ebc9e2c494d77a9f8,3.0,17.0,84272.0,3.0,4232.0,30941.0,7705.0,0.0,0.0,1189.0,4300.0,0.0
355527,376,c819f1dca56e69f4c2a41a47d6b7dbde476f82aa9523c6abd551113024e5fb3b,1.0,17.0,1757952.0,5.0,47964.0,624401.0,127176.0,0.0,0.0,12809.0,50016.0,0.0
355542,376,eda301ab5a02b74943f2daf75264b4d2f8fa9998c46c76662c8b42ffab4b4862,3.0,15.0,1049.0,3.0,0.0,120796.0,0.0,0.0,0.0,0.0,0.0,0.0
355812,376,b600c0720096c241f5aec16b096c6a353492eee8a5855aa7f79d81390811d914,1.0,17.0,12207.0,2.0,315195.0,50806.0,40464.0,0.0,0.0,374.0,308156.0,0.0
355545,376,e6ddaec886626e75908a9b657bc4a0ca704ec28a9f88b9e6fb2103d5bab6876c,1.0,12.0,0.0,3.0,0.0,30130.0,0.0,0.0,0.0,0.0,0.0,0.0
355549,376,b434f69a71b6e4ccb7e43f2a16f33d6229f8a1fa31c8793a638c76b4972af53a,1.0,17.0,168008.0,3.0,91708.0,318736.0,123958.0,0.0,0.0,11456.0,91437.0,0.0
355386,376,270d4e5a6bc68ead954394fc9394fa36f01a5bb258ac9fa9a581ce8957b310ae,3.0,19.0,536992.0,5.0,59301.0,194017.0,118315.0,0.0,0.0,18843.0,59126.0,0.0
355548,376,c1fd75c8241202e9fbe747d44851dd5ba082b5e368b1b3b5f62a13f96e460b27,3.0,19.0,1415448.0,3.0,6371.0,165329.0,5841.0,0.0,0.0,0.0,5223.0,0.0
355426,376,83738e65c438b6cc5a6ccf94b77b29c93746bc7059accf9a2d0a6412018e4d02,1.0,17.0,392353.0,3.0,57494.0,606848.0,59396.0,0.0,0.0,0.0,57107.0,0.0
355563,376,7844d12452c6319c9a1d6cee9d4c173d4a2b151a5c632c15b73196b84be493c9,1.0,3.0,96316.0,3.0,350037.0,100410.0,91846.0,0.0,0.0,19435.0,351117.0,0.0
355741,376,454ff504b670c3fdf92087d6c44fe2b33211f19920badbf8c55341ee36255a27,1.0,17.0,575493.0,4.0,1481.0,259836.0,981.0,0.0,0.0,0.0,1038.0,0.0
355757,376,6deae0eb16325900ae9c1be41adecf7155668a1d1ce937cc08afa7d08326a178,1.0,9.0,2155619.0,5.0,2117.0,253890.0,-7249.0,0.0,0.0,0.0,3931.0,0.0
355362,376,74214c478dc6519fbefe4bc31693865bdcd698ab974b6435bb8fa842a3ed4fd8,3.0,15.0,201906.0,5.0,6439.0,206512.0,198856.0,11119.0,-11119.0,0.0,3538.0,11119.0
355705,376,80561e3573353fa972c623e7eb6b40dea0c912ccc49d16d2500bd012cefb6b2f,1.0,9.0,6799277.0,6.0,10959.0,1036027.0,10723.0,0.0,0.0,0.0,9858.0,0.0
355388,376,9ca3bcf2c1a7a6bb56c8af0ac5aa1ad84e8d7ede472b65780b02543e42121f40,1.0,9.0,902254.0,4.0,33338.0,103492.0,51430.0,0.0,0.0,2973.0,36272.0,0.0
355538,376,79caee7bb4182d7ff1667ca33fa160e0d3592f1ab8076bb07a20e8f379134205,1.0,19.0,359609.0,5.0,4126.0,102037.0,9312.0,0.0,0.0,0.0,7413.0,0.0
355909,376,6f0139488fc0b1cd086797f241511bf6f2e5152b590590c02d30e8dad2640006,1.0,4.0,1749007.0,3.0,0.0,83970.0,0.0,0.0,0.0,0.0,0.0,0.0
355347,376,b212d14cb35676926682b2cf849e295d948888f556c07e854c4cdad9f32f5084,1.0,2.0,98177.0,2.0,1359.0,174655.0,1084.0,0.0,0.0,0.0,1244.0,0.0
355780,376,24af5887ebccd3c048b954fb3fbbb6136171f2719e9cf5b175d34edc2e0f53f1,1.0,13.0,3516.0,4.0,0.0,87073.0,0.0,0.0,0.0,0.0,0.0,0.0
355793,376,7042969fb54f2f114792ee68d824ad0500464c12f4e5784eec6d696c3af7a05c,1.0,11.0,167327.0,5.0,29826.0,301298.0,72558.0,0.0,0.0,16419.0,27322.0,0.0
355566,376,e21cf7d87b2ed8a622fc4dc8f155bb8ee9efaaafae9181fa30bcff63c4c24840,3.0,15.0,16.0,3.0,0.0,50592.0,0.0,0.0,0.0,0.0,0.0,0.0
355525,376,d253f77ce816406296362e15aa64888080acc551e9c596098d9c78ffe52956a9,3.0,19.0,1889815.0,4.0,0.0,308771.0,0.0,0.0,0.0,0.0,0.0,0.0
355523,376,76e189b30d7798738fc335d50caf71f4944a65df06e4dc6c7c869af272fb127a,2.0,13.0,3372311.0,5.0,35714.0,101888.0,46402.0,0.0,0.0,0.0,39786.0,0.0
355729,376,5da5ec815c6888e6a5aa7301f71aaa61b4d28a8962b9654d64e0050e5b05ca79,3.0,15.0,247836.0,5.0,3072.0,310070.0,3523.0,0.0,0.0,0.0,3193.0,0.0
355672,376,de1557b5c8d9431b80ffb103709a9e70afd0610d238c85a714335f7c55d2121c,2.0,9.0,68527.0,5.0,31.0,1028001.0,28.0,0.0,0.0,0.0,28.0,0.0
355403,376,c90197eb61812d8b41228fa0d602f9d5062b10f4c18feca4e32d28dd6e16d4b5,1.0,15.0,246664.0,3.0,5597.0,200551.0,5927.0,0.0,0.0,0.0,5583.0,0.0
355787,376,be01f71aa792b92c79bf6d898ee0dec441ed1654a4579da78b9c78f93a249b43,1.0,9.0,54331.0,3.0,3050.0,60968.0,11161.0,0.0,0.0,372.0,3144.0,0.0
355364,376,094c70ecdc5d71000fe12e4ef9eb341ba07f7c18233a96aa661cd0995f4956d0,1.0,18.0,236358.0,5.0,553939.0,80930.0,74095.0,0.0,0.0,17404.0,544036.0,0.0
355725,376,e402892bfde9722d2c77f682c8598de27a0ab264c6176beee6a294c84768b1f6,1.0,12.0,1189285.0,5.0,1088490.0,999477.0,722879.0,0.0,0.0,0.0,1067009.0,0.0
355384,376,2b478654356726cc6ec46417b102f0e0ead8ac021cd9f9ddc740c07687b366e0,1.0,18.0,14072.0,4.0,883.0,51270.0,904.0,0.0,0.0,0.0,872.0,0.0
355397,376,a766055f9eb15f68ac4d81b51a6f3eb3ad37fc3493c58bff519e05e221e632fe,1.0,18.0,2318447.0,3.0,0.0,52310.0,0.0,0.0,0.0,0.0,0.0,0.0
355428,376,7629f010080267f680a4ca9c6cac71c4d4d86933dcc7ed2f3625fde2c161e9de,1.0,18.0,506366.0,3.0,3233.0,81648.0,4718.0,0.0,0.0,117.0,3286.0,0.0
355814,376,06c5ea5ccda4dfd8839c0dec8646fb3071d2c02883ef8a9f715aaa74f38d2419,1.0,17.0,259985.0,4.0,248630.0,124192.0,76266.0,0.0,0.0,6176.0,252147.0,0.0
355375,376,4ad7b50de3ca848e5198c7399165e487418c32bf8401152043e41f2f808df63a,1.0,19.0,221112.0,5.0,32333.0,302972.0,54151.0,0.0,0.0,4673.0,32708.0,0.0
355540,376,2d7a4c7af8d5b89c00cab8da759c9ee89e1f3c0c861a3d5199f5029b988c5509,1.0,19.0,908527.0,3.0,30918.0,504554.0,32993.0,0.0,0.0,0.0,29659.0,0.0
355677,376,dbff90630ecea454b54e86c1f397548800367ce5249543fc18720c3d72e5d5da,1.0,19.0,15711.0,5.0,6377.0,201083.0,6400.0,0.0,0.0,0.0,6400.0,0.0
355905,376,701cc14702a42f197624ef26a56711acd08e6c8e885d969e02d911f762986737,1.0,18.0,15620.0,2.0,1041003.0,146891.0,113393.0,0.0,0.0,269.0,1024816.0,0.0
355815,376,6d42c3c761c1fba606691104771b9555b2aa7a7e055e44180a7296a0aecd5858,1.0,12.0,32412.0,4.0,9935.0,155794.0,152790.0,0.0,0.0,0.0,8603.0,0.0
355753,376,2bbc95c774d7ec1ae5b0fe6acc5053e1abf146d3fcd02004c57c59be40c70110,1.0,19.0,18975.0,3.0,52164.0,155084.0,75015.0,0.0,0.0,9005.0,46301.0,0.0
355810,376,823fc5ce48cd827628ce0d1c574e6c3582cb772cf6173a9384df22d56bb72f0c,1.0,17.0,114439.0,2.0,9232.0,80998.0,29793.0,0.0,0.0,1144.0,12073.0,0.0
355392,376,2886a332d3530dcbfebeb0292251d04c1e0c20e767051dbfafd1e09fd7b864f4,1.0,9.0,5845.0,4.0,94044.0,51275.0,14291.0,0.0,0.0,0.0,96087.0,0.0
355361,376,8007d0769e00d34c3e54cc55c992b1b26ff0913bca717b5004a7ea93d345ffb5,1.0,19.0,205660.0,5.0,215.0,221650.0,184.0,0.0,0.0,0.0,184.0,0.0
355376,376,9df84862272aa8b1d36b2c9574aedf16b03c1737e136b923095c373bcce2328d,3.0,17.0,173255.0,4.0,0.0,77061.0,0.0,0.0,0.0,0.0,0.0,0.0
355519,376,ef009cc9649497fa976cb95fe78bbf02ae8e491818d429f54de31667b9bd2501,1.0,15.0,662381.0,5.0,79841.0,1042892.0,257568.0,0.0,0.0,24315.0,77919.0,0.0
355420,376,8cc21d9d4e328562fb96d10b2d698714c95a48662b379d8aad7ba5290d71a5a0,1.0,12.0,296610.0,3.0,326453.0,31873.0,39631.0,0.0,0.0,1853.0,323991.0,0.0
355899,376,eb128554ce8d223883c90f1aa41355051fe62bc2c15e54bd019891c21ef1b782,3.0,13.0,309683.0,2.0,12635.0,50567.0,36121.0,0.0,0.0,7273.0,13759.0,459.0
355900,376,362459138b8a8de4b47c910c62fc84dce8c02a34505d5555711dfdfe92dffff9,3.0,11.0,1551361.0,2.0,36219.0,314752.0,54990.0,0.0,0.0,0.0,36097.0,0.0
360015,377,5b833abe374782cf4a49db8e89918161c6f9c4e4ec7618752aeb592211dec4e1,1.0,19.0,1882869.0,8.0,0.0,100154.0,0.0,0.0,0.0,0.0,0.0,0.0
356410,377,08d2b4ae3c03515cac79354b8f30e3287a8d427f8af2d6ece78074fa45c148d0,3.0,12.0,357.0,3.0,452203.0,50236.0,20328.0,0.0,0.0,0.0,448253.0,0.0
359610,377,d94a32cd6746a73e9d2401264b58a067205754179d82faa9bba1a408be9588b5,3.0,18.0,194492.0,7.0,2089.0,716300.0,310.0,0.0,0.0,0.0,307.0,0.0
359626,377,74214c478dc6519fbefe4bc31693865bdcd698ab974b6435bb8fa842a3ed4fd8,3.0,15.0,201906.0,5.0,6439.0,206512.0,198856.0,11119.0,-11119.0,0.0,3538.0,11119.0
356421,377,7ea8d681ee9394e27e6064d23d0918ae9b67d1b21dbae9744ed66ef8c8a526fb,3.0,19.0,29734.0,2.0,17777.0,135842.0,17178.0,0.0,0.0,0.0,17777.0,0.0
356220,377,8a568d5d3a06a82d71b690a62bde4dfd440bdbc1ad462020d4173a85843d307b,1.0,3.0,2479385.0,4.0,413937.0,969968.0,541100.0,0.0,0.0,27552.0,416823.0,0.0
356221,377,04ac4e9d22843711c4c1276de3b55c377016e2158f280f1281ca3b17b018e994,3.0,14.0,1441976.0,4.0,323374.0,642691.0,318592.0,0.0,0.0,0.0,289976.0,0.0
356420,377,7a6d5c0036a31ca2293c347e62b66458e35e55164444a1bd535a5c1c6842b8a9,1.0,19.0,2479715.0,7.0,0.0,357460.0,0.0,0.0,0.0,0.0,0.0,0.0
356052,377,f32fc245086dbdea7f8eacd4130c4e01ffbd294208ef3b4bcc2178cea9180593,1.0,4.0,2425916.0,5.0,11352.0,165479.0,11998.0,0.0,0.0,0.0,11376.0,0.0
359851,377,3182ab9ecb0e19b96a0a68723490c01cc46dbc1e8d8a31801c9a010b436eee89,1.0,12.0,324044.0,3.0,1011704.0,120136.0,107869.0,0.0,0.0,3055.0,1004411.0,0.0
356405,377,1e15d5cea5f386783ef3e29143d7639f431ac48f499988e1a44f21cbb55307f7,1.0,14.0,0.0,6.0,2308662.0,22091436.0,16922842.0,0.0,0.0,2339462.0,2901558.0,0.0
356050,377,9ca3bcf2c1a7a6bb56c8af0ac5aa1ad84e8d7ede472b65780b02543e42121f40,1.0,9.0,902254.0,4.0,33338.0,103492.0,51430.0,0.0,0.0,2973.0,36272.0,0.0
359638,377,9df84862272aa8b1d36b2c9574aedf16b03c1737e136b923095c373bcce2328d,3.0,17.0,173255.0,4.0,0.0,77061.0,0.0,0.0,0.0,0.0,0.0,0.0
356014,377,d92fa484ac1e7e7ca46410107fed4975aee2fe96613bc4cb24637f29546bfd43,1.0,4.0,123077.0,2.0,5983.0,104036.0,13876.0,0.0,0.0,0.0,11962.0,0.0
