alert_key,date,sar_flag,cust_id,risk_rank,occupation_code,total_asset,AGE,tw,n_tw,ntd,n_ntd,amt
217429,104,0,4918ef8c57ddbbba9b7695cd75855d042cf60b718a5e89b2ccfd87b7a9f895ae,1.0,19.0,445363.0,4.0,0.0,4.0,0.0,4.0,375383.0
217169,104,0,5da5ec815c6888e6a5aa7301f71aaa61b4d28a8962b9654d64e0050e5b05ca79,1.0,15.0,886844.0,5.0,1.0,0.0,1.0,0.0,1034.0
217299,104,0,b6edf10831e66f1258f9ced7e68716d2d1034dd55f76a38521f568df28d48b20,1.0,12.0,71189.0,3.0,4.0,0.0,4.0,0.0,446685.0
217290,104,0,a515ee1922d95e818032c2c5fa7c811acf089fafca4fb83ce413a70557ec9d45,1.0,15.0,995596.0,3.0,0.0,1.0,0.0,1.0,682.0
217183,104,0,62b0f2733e233ba815fbfecf15fab783e13c63bab84fbe50b2fd2304181d3b29,1.0,17.0,780.0,6.0,0.0,2.0,0.0,2.0,59590.0
217320,104,0,f1aed06534301f98d51e9ca83f561af18a5800f3e07d64df7b71485e0b648922,3.0,12.0,162843.0,3.0,5.0,0.0,5.0,0.0,188133.0
217137,104,0,5fea7f74381f3a1ce2549faeb428a459d3cb28839e4d580b1b9db1b4e498b631,1.0,12.0,0.0,2.0,19.0,0.0,19.0,0.0,84780.0
217453,104,0,196d8720ded07e7f8f7f457ce45cb712bcecb86084bebcc1696d4356c1451b63,3.0,12.0,404990.0,2.0,2.0,0.0,2.0,0.0,600.0
217293,104,0,4c5e4bd10acfea3fb2a205e66716153bcfd47a0e6e4abde4a99b6bcaf36bf354,3.0,8.0,358958.0,4.0,1.0,0.0,1.0,0.0,123.0
217758,105,0,d9e29fdbed820a3926c21e2dec952f031a898ca50b10c27605ed48478a172d8d,3.0,17.0,1304258.0,4.0,3.0,0.0,3.0,0.0,1236.0
218026,105,0,7309609845fb52332d716a6226261ad14d31f2785b5568550bc27d5271773228,1.0,19.0,8848.0,4.0,3.0,0.0,3.0,0.0,74250.0
217754,105,0,124b541310713e0101c185b514ffe09ad0740ec00a23b6fb6ec47bd3e5e1ecb8,1.0,9.0,183383.0,3.0,1.0,1.0,2.0,0.0,3723.0
217775,105,0,5deb26d41f21535fe62ba7b458c8a1c19aa2c449c19b58e57f517d00eb27087e,1.0,12.0,47049.0,2.0,3.0,0.0,3.0,0.0,108288.0
217761,105,0,099068a1a9b89fb02b364680ce043ab3f47b1abfe8c9f533e7da789f59d27656,1.0,12.0,73322.0,3.0,5.0,0.0,5.0,0.0,95881.0
217767,105,1,6b74d79a3f1246387b253a1623d2da02cae5e30fe0e459942b8ebb91854b4e39,1.0,19.0,61657.0,3.0,0.0,1.0,1.0,0.0,2800.0
217895,105,0,4918ef8c57ddbbba9b7695cd75855d042cf60b718a5e89b2ccfd87b7a9f895ae,1.0,19.0,445363.0,4.0,0.0,4.0,0.0,4.0,173252.0
218093,105,0,b6edf10831e66f1258f9ced7e68716d2d1034dd55f76a38521f568df28d48b20,1.0,12.0,71189.0,3.0,4.0,0.0,4.0,0.0,315363.0
218118,105,0,9b6426b3746cb77aa71146a0850448cce1814d7d0994edff05a4f6cfe3a087cf,1.0,19.0,108795.0,2.0,2.0,9.0,3.0,8.0,41585.0
217887,105,0,fe0b3b09a3b8c5435d55a286ecd4fb416e96d3231abdf27c975bf8606a0b559c,3.0,12.0,11478.0,4.0,1.0,1.0,2.0,0.0,372.0
218231,105,0,4528776ff3c7905c8a932d2b822e0d420d7235b94cb63730467da7e91dce11ef,3.0,19.0,631109.0,3.0,1.0,0.0,1.0,0.0,202.0
218088,105,0,4813aff8938ae480f03427c24e376e320ecc58a0a4da0a54113ec3ac6454a349,1.0,3.0,1937068.0,5.0,0.0,5.0,0.0,5.0,146615.0
218077,105,0,81c46bd59c4ed530f7b5f816c24978883954efc2f649031cc063d43001fdcb2f,1.0,15.0,4082.0,5.0,3.0,1.0,3.0,1.0,2070.0
217919,105,0,196d8720ded07e7f8f7f457ce45cb712bcecb86084bebcc1696d4356c1451b63,3.0,12.0,404990.0,2.0,6.0,1.0,6.0,1.0,275826.0
218094,105,0,4dbfc8731c0ce5aefd7978cb3e29961298c13cb972b2469ae4a90b0a30dcae43,3.0,12.0,363860.0,3.0,1.0,0.0,1.0,0.0,1284.0
218090,105,0,ad3989977f822adaf3c7b6257e16052bf435e904b519dc12957cf16df83eb54d,1.0,12.0,88919.0,3.0,0.0,1.0,1.0,0.0,20996.0
218085,105,0,4c5e4bd10acfea3fb2a205e66716153bcfd47a0e6e4abde4a99b6bcaf36bf354,3.0,8.0,358958.0,4.0,1.0,0.0,1.0,0.0,107.0
217764,105,0,6eefb01b996eaf78a082669aec44ef0fb369455293f140c49e1ab956ec6063f6,1.0,15.0,545069.0,3.0,1.0,0.0,1.0,0.0,259.0
217742,105,0,04ac4e9d22843711c4c1276de3b55c377016e2158f280f1281ca3b17b018e994,3.0,14.0,889400.0,4.0,1.0,0.0,1.0,0.0,4602.0
218550,106,0,123b9e193e4ebef652be6e48276b35a2981b66f8bfb2bba1685fcb3f0b0052ce,1.0,17.0,1055196.0,3.0,2.0,0.0,2.0,0.0,167665.0
218389,106,0,fe0b3b09a3b8c5435d55a286ecd4fb416e96d3231abdf27c975bf8606a0b559c,3.0,12.0,11478.0,4.0,1.0,0.0,1.0,0.0,120.0
218799,106,0,b39c27632abb0b6a64163efcb1c88e45abfcf507e49e7047bcbb793aaf7a1d53,1.0,17.0,19653.0,6.0,1.0,0.0,1.0,0.0,10464.0
218834,106,0,08d2b4ae3c03515cac79354b8f30e3287a8d427f8af2d6ece78074fa45c148d0,3.0,19.0,492945.0,3.0,1.0,1.0,1.0,1.0,562.0
218548,106,0,4dbfc8731c0ce5aefd7978cb3e29961298c13cb972b2469ae4a90b0a30dcae43,3.0,12.0,363860.0,3.0,2.0,0.0,2.0,0.0,2627.0
218541,106,0,c7424815baa4c55e85ec8b4920ecd71dffbd7f92edb08c2bac6ad0598d3f2538,1.0,17.0,27208.0,4.0,1.0,0.0,1.0,0.0,2035.0
218571,106,0,9b6426b3746cb77aa71146a0850448cce1814d7d0994edff05a4f6cfe3a087cf,1.0,19.0,108795.0,2.0,3.0,3.0,3.0,3.0,16292.0
218387,106,0,3f97df758617152c9ebda71bfb4922c038a3a274db5faa0b570a07f02672aedc,3.0,8.0,308717.0,4.0,1.0,0.0,1.0,0.0,100.0
218709,106,0,18270c5ef2aeb41c888410e4a46ad8cbc3f16b6c07084ce9381da2b636d2a191,3.0,16.0,2770522.0,3.0,1.0,0.0,1.0,0.0,500.0
218546,106,0,b6edf10831e66f1258f9ced7e68716d2d1034dd55f76a38521f568df28d48b20,1.0,12.0,71189.0,3.0,2.0,0.0,2.0,0.0,1131.0
218397,106,0,270d4e5a6bc68ead954394fc9394fa36f01a5bb258ac9fa9a581ce8957b310ae,3.0,19.0,308335.0,5.0,4.0,0.0,4.0,0.0,3181.0
218708,106,0,4f4f7da240ede70ba242d520657259996443b9734f9d197ddc0aa2137bb63b71,1.0,18.0,315.0,3.0,3.0,0.0,3.0,0.0,21840.0
218693,106,0,04ac4e9d22843711c4c1276de3b55c377016e2158f280f1281ca3b17b018e994,3.0,14.0,889400.0,4.0,3.0,0.0,3.0,0.0,41262.0
218543,106,0,ad3989977f822adaf3c7b6257e16052bf435e904b519dc12957cf16df83eb54d,1.0,12.0,88919.0,3.0,2.0,0.0,2.0,0.0,29015.0
218706,106,0,099068a1a9b89fb02b364680ce043ab3f47b1abfe8c9f533e7da789f59d27656,1.0,12.0,73322.0,3.0,43.0,0.0,43.0,0.0,915225.0
218419,106,0,196d8720ded07e7f8f7f457ce45cb712bcecb86084bebcc1696d4356c1451b63,3.0,12.0,404990.0,2.0,2.0,0.0,2.0,0.0,6034.0
218813,106,0,7309609845fb52332d716a6226261ad14d31f2785b5568550bc27d5271773228,1.0,19.0,8848.0,4.0,2.0,0.0,2.0,0.0,37821.0
218721,106,0,5deb26d41f21535fe62ba7b458c8a1c19aa2c449c19b58e57f517d00eb27087e,1.0,12.0,47049.0,2.0,1.0,0.0,1.0,0.0,228.0
218703,106,0,124b541310713e0101c185b514ffe09ad0740ec00a23b6fb6ec47bd3e5e1ecb8,1.0,9.0,183383.0,3.0,1.0,4.0,5.0,0.0,13609.0
218559,106,0,384ad12827fbedb04a6933824ad5027be21160230b1ea38e4350b4638d11587a,1.0,9.0,724847.0,4.0,1.0,0.0,1.0,0.0,404.0
218683,106,0,a73544d2c28fc68ebd5afbfd41785b43e8511fd12bea1b694ad8a89fd0098b25,1.0,15.0,2140926.0,5.0,0.0,1.0,0.0,1.0,29.0
218542,106,0,d2085430c1ecf2de1dee543d55341dbbf3d394321220630d7c2e6d08a199791c,3.0,19.0,289035.0,4.0,0.0,4.0,0.0,4.0,130057.0
218398,106,0,4918ef8c57ddbbba9b7695cd75855d042cf60b718a5e89b2ccfd87b7a9f895ae,1.0,19.0,445363.0,4.0,0.0,2.0,0.0,2.0,130343.0
219326,109,0,b6edf10831e66f1258f9ced7e68716d2d1034dd55f76a38521f568df28d48b20,1.0,12.0,71189.0,3.0,3.0,0.0,3.0,0.0,263011.0
219189,109,0,4f4f7da240ede70ba242d520657259996443b9734f9d197ddc0aa2137bb63b71,1.0,18.0,315.0,3.0,1.0,0.0,1.0,0.0,95.0
219149,109,0,5da5ec815c6888e6a5aa7301f71aaa61b4d28a8962b9654d64e0050e5b05ca79,1.0,15.0,886844.0,5.0,1.0,0.0,1.0,0.0,2036.0
219426,109,0,0dbe3799aad33864aef68046539c4bcfbcc48ce1f36291fb9d82798ee2075700,1.0,17.0,148699.0,4.0,2.0,0.0,2.0,0.0,176537.0
219180,109,0,124b541310713e0101c185b514ffe09ad0740ec00a23b6fb6ec47bd3e5e1ecb8,1.0,9.0,183383.0,3.0,3.0,0.0,3.0,0.0,2061.0
219359,109,0,ce1e4ec38146a5d5d2548ede959037a3ff94457060717186349c4259c2ebd504,2.0,7.0,1365732.0,3.0,5.0,0.0,5.0,0.0,1915.0
218996,109,0,1a8e99d237ce8e04b1861aa4ced12eae0432e60ea5207a843069f72b7b894be0,1.0,19.0,2138388.0,4.0,4.0,0.0,4.0,0.0,4002.0
219350,109,0,384ad12827fbedb04a6933824ad5027be21160230b1ea38e4350b4638d11587a,1.0,9.0,724847.0,4.0,1.0,0.0,1.0,0.0,2304.0
219320,109,0,d2085430c1ecf2de1dee543d55341dbbf3d394321220630d7c2e6d08a199791c,3.0,19.0,289035.0,4.0,0.0,8.0,0.0,8.0,2119.0
219011,109,0,5e85c91661c3692caca2a9e838d326cc807d31933c057abba790eba54274c320,1.0,12.0,4002.0,4.0,1.0,0.0,1.0,0.0,530.0
219009,109,0,4918ef8c57ddbbba9b7695cd75855d042cf60b718a5e89b2ccfd87b7a9f895ae,1.0,19.0,445363.0,4.0,0.0,4.0,0.0,4.0,340397.0
219187,109,0,099068a1a9b89fb02b364680ce043ab3f47b1abfe8c9f533e7da789f59d27656,1.0,12.0,73322.0,3.0,77.0,0.0,77.0,0.0,1221348.0
219167,109,0,94d7642785133eb0a0194f58674d2d219e957e2ba507ba361804c8d14fb933cd,3.0,16.0,40412.0,2.0,1.0,0.0,1.0,0.0,1027.0
219008,109,0,270d4e5a6bc68ead954394fc9394fa36f01a5bb258ac9fa9a581ce8957b310ae,3.0,19.0,308335.0,5.0,1.0,0.0,1.0,0.0,78.0
219181,109,0,75209ea8acb3016637a902b530fd2ce4c12981f4edeaa637c2a372cbc44833e6,3.0,14.0,879992.0,3.0,0.0,1.0,1.0,0.0,3406.0
219200,109,0,5deb26d41f21535fe62ba7b458c8a1c19aa2c449c19b58e57f517d00eb27087e,1.0,12.0,47049.0,2.0,2.0,0.0,2.0,0.0,81615.0
219162,109,0,04ac4e9d22843711c4c1276de3b55c377016e2158f280f1281ca3b17b018e994,3.0,14.0,889400.0,4.0,4.0,0.0,4.0,0.0,20789.0
219315,109,0,4c5e4bd10acfea3fb2a205e66716153bcfd47a0e6e4abde4a99b6bcaf36bf354,2.0,8.0,358958.0,4.0,1.0,0.0,1.0,0.0,409.0
219190,109,0,18270c5ef2aeb41c888410e4a46ad8cbc3f16b6c07084ce9381da2b636d2a191,3.0,16.0,2770522.0,3.0,2.0,0.0,2.0,0.0,348.0
219514,109,0,b0664bde7d5dd4d1ed4bbf183997d02a0f6f2ffb83293294e8d52f51f93c2973,1.0,12.0,815535.0,3.0,3.0,7.0,7.0,3.0,161800.0
219000,109,0,fe0b3b09a3b8c5435d55a286ecd4fb416e96d3231abdf27c975bf8606a0b559c,3.0,12.0,11478.0,4.0,2.0,1.0,3.0,0.0,3206.0
219363,109,0,9b6426b3746cb77aa71146a0850448cce1814d7d0994edff05a4f6cfe3a087cf,1.0,19.0,108795.0,2.0,0.0,3.0,1.0,2.0,2031.0
219309,109,0,8e3bef2b3e20647aebd7b18d847c2930848cc842d35dd8ec6955d190454d9cf0,3.0,12.0,2022913.0,5.0,6.0,0.0,6.0,0.0,35803.0
219914,110,0,4edbfc8d437d3b0cb04b92cf04ff0b9938600bc845c7e9219647d68f88b15926,1.0,18.0,37345.0,6.0,1.0,0.0,1.0,0.0,930.0
219951,110,0,5e85c91661c3692caca2a9e838d326cc807d31933c057abba790eba54274c320,1.0,12.0,4002.0,4.0,1.0,0.0,1.0,0.0,409.0
219798,110,0,4dbfc8731c0ce5aefd7978cb3e29961298c13cb972b2469ae4a90b0a30dcae43,3.0,12.0,363860.0,3.0,3.0,0.0,3.0,0.0,3756.0
220085,110,0,0dbe3799aad33864aef68046539c4bcfbcc48ce1f36291fb9d82798ee2075700,1.0,17.0,148699.0,4.0,7.0,0.0,7.0,0.0,379363.0
219600,110,0,95a6c0fd787a7f03473b58897e0d696d4ba27c61003f9277493d438798c7191a,3.0,17.0,4216.0,3.0,3.0,0.0,3.0,0.0,4928.0
219674,110,0,5deb26d41f21535fe62ba7b458c8a1c19aa2c449c19b58e57f517d00eb27087e,1.0,12.0,47049.0,2.0,1.0,0.0,1.0,0.0,357.0
219655,110,0,124b541310713e0101c185b514ffe09ad0740ec00a23b6fb6ec47bd3e5e1ecb8,1.0,9.0,183383.0,3.0,1.0,0.0,1.0,0.0,293.0
219801,110,0,123b9e193e4ebef652be6e48276b35a2981b66f8bfb2bba1685fcb3f0b0052ce,1.0,17.0,1055196.0,3.0,2.0,0.0,2.0,0.0,208102.0
219648,110,0,acd7ab6d2b766b3da95fc66841fea70927fc01d194d1761c6480c060d9bb46c3,1.0,12.0,65130.0,3.0,0.0,1.0,1.0,0.0,103843.0
219667,110,0,18270c5ef2aeb41c888410e4a46ad8cbc3f16b6c07084ce9381da2b636d2a191,3.0,16.0,2770522.0,3.0,3.0,0.0,3.0,0.0,1062.0
219795,110,0,b6edf10831e66f1258f9ced7e68716d2d1034dd55f76a38521f568df28d48b20,1.0,12.0,71189.0,3.0,4.0,0.0,4.0,0.0,482.0
219934,110,0,b55a4f4b8f64351de9b670783192dcb366935edbbe69fcb858dac91b20c526e3,1.0,19.0,799.0,4.0,1.0,0.0,1.0,0.0,606.0
219826,110,0,ce1e4ec38146a5d5d2548ede959037a3ff94457060717186349c4259c2ebd504,2.0,7.0,1365732.0,3.0,3.0,0.0,3.0,0.0,1378.0
219940,110,0,fe0b3b09a3b8c5435d55a286ecd4fb416e96d3231abdf27c975bf8606a0b559c,3.0,12.0,11478.0,4.0,3.0,0.0,3.0,0.0,1179.0
219950,110,0,4918ef8c57ddbbba9b7695cd75855d042cf60b718a5e89b2ccfd87b7a9f895ae,1.0,19.0,445363.0,4.0,0.0,2.0,0.0,2.0,2004.0
220093,110,0,9a1b8b6f1e57ba6b7c61bfbd898e9b115c3a8df02819c47947ca76f2c64b1b5d,3.0,9.0,174700.0,5.0,1.0,0.0,1.0,0.0,83840.0
219647,110,0,4c3f906a90fd3cd3f2a18c16f8236e09b3756b5fae0170f2513c57652bd57c56,1.0,9.0,35960.0,4.0,2.0,0.0,2.0,0.0,186534.0
219790,110,0,ad3989977f822adaf3c7b6257e16052bf435e904b519dc12957cf16df83eb54d,1.0,12.0,88919.0,3.0,4.0,0.0,4.0,0.0,29196.0
219949,110,0,270d4e5a6bc68ead954394fc9394fa36f01a5bb258ac9fa9a581ce8957b310ae,3.0,19.0,308335.0,5.0,1.0,0.0,1.0,0.0,504.0
219636,110,0,04ac4e9d22843711c4c1276de3b55c377016e2158f280f1281ca3b17b018e994,3.0,14.0,889400.0,4.0,3.0,0.0,3.0,0.0,7755.0
220127,110,0,b0664bde7d5dd4d1ed4bbf183997d02a0f6f2ffb83293294e8d52f51f93c2973,1.0,12.0,815535.0,3.0,2.0,13.0,13.0,2.0,132572.0
219659,110,0,099068a1a9b89fb02b364680ce043ab3f47b1abfe8c9f533e7da789f59d27656,1.0,12.0,73322.0,3.0,8.0,0.0,8.0,0.0,226485.0
219797,110,0,2e9ea65c581f002c5071c6b7cd695ade8dc7eed4a589560c41ec008a68b56200,1.0,12.0,581565.0,3.0,4.0,0.0,4.0,0.0,124616.0
220083,110,0,5e99a8670f7bd19ad41f19ebf5fe331b40b3ded0f2d9c7202a18612aeec4a922,1.0,19.0,303.0,4.0,5.0,0.0,5.0,0.0,343848.0
219663,110,0,75945c8b1b7af88340ffe4169b39341dfded2c07248d36e91b3e2a0852c7bab7,1.0,19.0,438449.0,2.0,1.0,41.0,1.0,41.0,22848.0
219833,110,0,2da258c4fc8770916f569636095e9ff22cd485c408ce16a5cd44f3e58b88969d,3.0,19.0,4325378.0,2.0,3.0,0.0,3.0,0.0,274040.0
220060,110,0,321f0b1680f1c3d8bc9f484cdd116551be505599a29dbfaf376f03440f0f8e10,1.0,14.0,42783.0,2.0,1.0,0.0,1.0,0.0,646.0
219782,110,0,e060c2f70a632a7d350b0b37e6a8ed85bd6c305570739e6198784eaedad9d3f0,3.0,18.0,2622533.0,4.0,3.0,0.0,3.0,0.0,4830.0
219779,110,0,8e3bef2b3e20647aebd7b18d847c2930848cc842d35dd8ec6955d190454d9cf0,3.0,12.0,2022913.0,5.0,1.0,0.0,1.0,0.0,10.0
220255,111,0,fe0b3b09a3b8c5435d55a286ecd4fb416e96d3231abdf27c975bf8606a0b559c,3.0,12.0,11478.0,4.0,3.0,0.0,3.0,0.0,1318.0
220545,111,0,4dbfc8731c0ce5aefd7978cb3e29961298c13cb972b2469ae4a90b0a30dcae43,3.0,12.0,363860.0,3.0,4.0,0.0,4.0,0.0,8808.0
220433,111,0,3988e6638af9185fa66657afd53317fcbff4f00bf64287c93a23ce3b282ae060,3.0,9.0,0.0,3.0,1.0,0.0,1.0,0.0,27976.0
220669,111,0,5e99a8670f7bd19ad41f19ebf5fe331b40b3ded0f2d9c7202a18612aeec4a922,1.0,19.0,303.0,4.0,1.0,0.0,1.0,0.0,30335.0
220482,111,0,0e0fb825e510abdeea0c0678ac190d33b8d6874aadbf25c898378e0e0a07cd7b,2.0,19.0,994466.0,3.0,0.0,1.0,1.0,0.0,399.0
220426,111,0,18270c5ef2aeb41c888410e4a46ad8cbc3f16b6c07084ce9381da2b636d2a191,3.0,16.0,2770522.0,3.0,2.0,0.0,2.0,0.0,760.0
220387,111,0,01c705b457297805c1c08137cb3adb164b8f393c265db2c3aff0a5484a703302,3.0,19.0,1428783.0,4.0,1.0,0.0,1.0,0.0,2062.0
220269,111,0,ad69683d3035854d1431d0d485ac1a86c228887e9e239347500fceca327b10f7,1.0,12.0,326296.0,2.0,0.0,6.0,0.0,6.0,118926.0
220546,111,0,9ead50f7248496e0a229b197053aafe8bdd5eaa2746a815032c9ac0f61b7cc15,1.0,18.0,473946.0,3.0,1.0,0.0,1.0,0.0,314.0
220538,111,0,c7424815baa4c55e85ec8b4920ecd71dffbd7f92edb08c2bac6ad0598d3f2538,1.0,17.0,27208.0,4.0,3.0,0.0,3.0,0.0,2000.0
220549,111,0,123b9e193e4ebef652be6e48276b35a2981b66f8bfb2bba1685fcb3f0b0052ce,1.0,17.0,1055196.0,3.0,2.0,0.0,2.0,0.0,221772.0
220421,111,0,099068a1a9b89fb02b364680ce043ab3f47b1abfe8c9f533e7da789f59d27656,1.0,12.0,73322.0,3.0,21.0,2.0,23.0,0.0,220316.0
220281,111,0,b515505e227ca181d5705daf7aa19d72c863f7dacb39a0fd601a2f0f2e303c10,1.0,19.0,101.0,3.0,2.0,0.0,2.0,0.0,134762.0
220416,111,0,124b541310713e0101c185b514ffe09ad0740ec00a23b6fb6ec47bd3e5e1ecb8,1.0,9.0,183383.0,3.0,2.0,6.0,8.0,0.0,5744.0
220262,111,0,5e85c91661c3692caca2a9e838d326cc807d31933c057abba790eba54274c320,1.0,12.0,4002.0,4.0,1.0,0.0,1.0,0.0,403.0
220407,111,0,acd7ab6d2b766b3da95fc66841fea70927fc01d194d1761c6480c060d9bb46c3,1.0,12.0,65130.0,3.0,1.0,1.0,2.0,0.0,92961.0
220264,111,0,8e1db86f182eb12017f27be1245a1be72fe0e474bea8353fc47792a13f91f605,3.0,17.0,505.0,5.0,1.0,0.0,1.0,0.0,208.0
220406,111,0,4c3f906a90fd3cd3f2a18c16f8236e09b3756b5fae0170f2513c57652bd57c56,1.0,9.0,35960.0,4.0,1.0,0.0,1.0,0.0,93267.0
220685,111,0,9a1b8b6f1e57ba6b7c61bfbd898e9b115c3a8df02819c47947ca76f2c64b1b5d,3.0,9.0,174700.0,5.0,1.0,0.0,1.0,0.0,35063.0
220714,111,0,b0664bde7d5dd4d1ed4bbf183997d02a0f6f2ffb83293294e8d52f51f93c2973,1.0,12.0,815535.0,3.0,0.0,3.0,1.0,2.0,10388.0
220668,111,0,5e7c4519b8e9eb7e275fcc5b273c2e18c6152eb0d6882060af4bf54d5bc86089,3.0,12.0,323495.0,6.0,0.0,1.0,0.0,1.0,27043.0
220534,111,0,4c5e4bd10acfea3fb2a205e66716153bcfd47a0e6e4abde4a99b6bcaf36bf354,2.0,8.0,358958.0,4.0,3.0,0.0,3.0,0.0,1045.0
220706,111,0,bd865cec13bafb4192a3fc05e1fbfd1e73a244c3c54d0472d082893640d0729a,1.0,19.0,851024.0,3.0,1.0,13.0,1.0,13.0,81399.0
220424,111,0,75945c8b1b7af88340ffe4169b39341dfded2c07248d36e91b3e2a0852c7bab7,1.0,19.0,438449.0,2.0,2.0,49.0,4.0,47.0,9636.0
220418,111,0,75209ea8acb3016637a902b530fd2ce4c12981f4edeaa637c2a372cbc44833e6,3.0,14.0,879992.0,3.0,1.0,0.0,1.0,0.0,2608.0
220286,111,0,196d8720ded07e7f8f7f457ce45cb712bcecb86084bebcc1696d4356c1451b63,3.0,12.0,404990.0,2.0,5.0,2.0,6.0,1.0,2584.0
220544,111,0,2e9ea65c581f002c5071c6b7cd695ade8dc7eed4a589560c41ec008a68b56200,1.0,12.0,581565.0,3.0,2.0,0.0,2.0,0.0,77885.0
220999,112,0,22f043b4f96fe1b44b628491d2707242b02d9dd48006612bdd2823764b9911f4,3.0,17.0,497045.0,2.0,1.0,0.0,1.0,0.0,127.0
220843,112,0,5e85c91661c3692caca2a9e838d326cc807d31933c057abba790eba54274c320,1.0,12.0,4002.0,4.0,1.0,0.0,1.0,0.0,343.0
221011,112,0,75945c8b1b7af88340ffe4169b39341dfded2c07248d36e91b3e2a0852c7bab7,1.0,19.0,438449.0,2.0,1.0,41.0,4.0,38.0,33829.0
221013,112,0,18270c5ef2aeb41c888410e4a46ad8cbc3f16b6c07084ce9381da2b636d2a191,3.0,16.0,2770522.0,3.0,1.0,0.0,1.0,0.0,10.0
221144,112,0,123b9e193e4ebef652be6e48276b35a2981b66f8bfb2bba1685fcb3f0b0052ce,1.0,17.0,1055196.0,3.0,2.0,0.0,2.0,0.0,235972.0
221014,112,1,77eb881fb8ad47743816447a9c9f9712f64b1e42bf56fda947e58bc4cb5ba42a,3.0,12.0,735872.0,3.0,139.0,0.0,139.0,0.0,942055.0
221267,112,0,9a1b8b6f1e57ba6b7c61bfbd898e9b115c3a8df02819c47947ca76f2c64b1b5d,3.0,9.0,174700.0,5.0,1.0,0.0,1.0,0.0,7263.0
221133,112,0,881b75f1980e293c2c13ce95897206219ba6049e789ece045e04434fc305a8aa,3.0,12.0,509030.0,4.0,3.0,0.0,3.0,0.0,4471.0
220968,112,0,01c705b457297805c1c08137cb3adb164b8f393c265db2c3aff0a5484a703302,3.0,19.0,1428783.0,4.0,2.0,0.0,2.0,0.0,1630.0
221007,112,0,099068a1a9b89fb02b364680ce043ab3f47b1abfe8c9f533e7da789f59d27656,1.0,12.0,73322.0,3.0,22.0,0.0,22.0,0.0,1015023.0
221164,112,0,9b6426b3746cb77aa71146a0850448cce1814d7d0994edff05a4f6cfe3a087cf,1.0,19.0,108795.0,2.0,2.0,5.0,3.0,4.0,4762.0
221136,112,0,ad3989977f822adaf3c7b6257e16052bf435e904b519dc12957cf16df83eb54d,1.0,12.0,88919.0,3.0,2.0,0.0,2.0,0.0,18279.0
221253,112,0,5e99a8670f7bd19ad41f19ebf5fe331b40b3ded0f2d9c7202a18612aeec4a922,1.0,19.0,303.0,4.0,2.0,0.0,2.0,0.0,118507.0
221002,112,0,124b541310713e0101c185b514ffe09ad0740ec00a23b6fb6ec47bd3e5e1ecb8,1.0,9.0,183383.0,3.0,3.0,0.0,3.0,0.0,964.0
221165,112,0,2da258c4fc8770916f569636095e9ff22cd485c408ce16a5cd44f3e58b88969d,3.0,19.0,4325378.0,2.0,2.0,0.0,2.0,0.0,109247.0
221140,112,0,2e9ea65c581f002c5071c6b7cd695ade8dc7eed4a589560c41ec008a68b56200,1.0,12.0,581565.0,3.0,3.0,0.0,3.0,0.0,86193.0
221257,112,0,0dbe3799aad33864aef68046539c4bcfbcc48ce1f36291fb9d82798ee2075700,1.0,17.0,148699.0,4.0,3.0,0.0,3.0,0.0,60997.0
220842,112,0,270d4e5a6bc68ead954394fc9394fa36f01a5bb258ac9fa9a581ce8957b310ae,3.0,19.0,308335.0,5.0,1.0,1.0,2.0,0.0,454.0
220988,112,0,04ac4e9d22843711c4c1276de3b55c377016e2158f280f1281ca3b17b018e994,3.0,14.0,889400.0,4.0,3.0,0.0,3.0,0.0,32167.0
220993,112,0,4c3f906a90fd3cd3f2a18c16f8236e09b3756b5fae0170f2513c57652bd57c56,1.0,9.0,35960.0,4.0,4.0,0.0,4.0,0.0,53156.0
221286,112,0,9ada045ff73b2a67876657399de0de4794f52cb7d0b3b7b22f430c3491211279,1.0,9.0,69489.0,3.0,1.0,0.0,1.0,0.0,68.0
221751,113,0,18270c5ef2aeb41c888410e4a46ad8cbc3f16b6c07084ce9381da2b636d2a191,3.0,16.0,2770522.0,3.0,4.0,0.0,4.0,0.0,3916.0
221742,113,0,9dc48f654fbe1cededd5cb3694fcad7818bdd58904600c713cfa0b238a30c1d9,1.0,19.0,1141033.0,5.0,1.0,0.0,1.0,0.0,51.0
221730,113,0,04ac4e9d22843711c4c1276de3b55c377016e2158f280f1281ca3b17b018e994,3.0,14.0,889400.0,4.0,7.0,0.0,7.0,0.0,3841.0
221451,113,0,123b9e193e4ebef652be6e48276b35a2981b66f8bfb2bba1685fcb3f0b0052ce,1.0,17.0,1055196.0,3.0,7.0,0.0,7.0,0.0,235929.0
221443,113,0,c7424815baa4c55e85ec8b4920ecd71dffbd7f92edb08c2bac6ad0598d3f2538,1.0,17.0,27208.0,4.0,1.0,0.0,1.0,0.0,509.0
221449,113,0,2e9ea65c581f002c5071c6b7cd695ade8dc7eed4a589560c41ec008a68b56200,1.0,12.0,581565.0,3.0,3.0,0.0,3.0,0.0,33384.0
221900,113,0,b0664bde7d5dd4d1ed4bbf183997d02a0f6f2ffb83293294e8d52f51f93c2973,1.0,12.0,815535.0,3.0,3.0,4.0,5.0,2.0,26538.0
