alert_key,date,sar_flag,cust_id,risk_rank,occupation_code,total_asset,AGE,lupay,cycam,usgam,clamt,csamt,inamt,cucsm,cucah
182287,20,0,804580f7ee6f4c94734fe955803e1d786e534637ab62d64599a2a48c08322f02,1.0,17.0,3245367.0,7.0,34475.0,313228.0,43918.0,0.0,0.0,0.0,36623.0,0.0
182438,20,0,04ac4e9d22843711c4c1276de3b55c377016e2158f280f1281ca3b17b018e994,3.0,14.0,713258.0,4.0,323374.0,642691.0,318592.0,0.0,0.0,0.0,289976.0,0.0
182347,20,0,6913d22c4930e06ee54fb6336d3f78def2ccc5a9c58be629571bb6f89c9d04d2,1.0,19.0,10876.0,2.0,11959.0,170072.0,12782.0,0.0,0.0,0.0,10453.0,0.0
182435,20,0,f01f05fe20a6717f025f4a0d3666555fcd1d857522bb8a4bb3d4b883d8e55e50,3.0,18.0,2546767.0,4.0,40472.0,1012907.0,46788.0,0.0,0.0,0.0,45793.0,0.0
182350,20,0,947e627e4627599e994598a747dfd11a2a17c1a2d11ada7d4b8c26a79e53b8f1,3.0,12.0,133287.0,4.0,126167.0,455926.0,356997.0,0.0,0.0,5247.0,150219.0,0.0
182571,20,0,fe470101cceb4f91a0067b118051659459d992253d25ce9473ed7b9501baf52f,1.0,12.0,166538.0,3.0,10734.0,51417.0,12965.0,0.0,0.0,0.0,10974.0,0.0
182448,20,0,f52f83fcc2cf076b66d5a9149b9935021d1d67c99c61124db350dbd229df75ae,3.0,12.0,6416.0,4.0,676111.0,270085.0,217221.0,0.0,0.0,0.0,694729.0,0.0
182452,20,0,661f075141af9d9fb9386b9daec8a869213a1e60ef8c46ab895ed958e560445c,1.0,4.0,154807.0,3.0,16858.0,201817.0,18781.0,0.0,0.0,0.0,17765.0,0.0
182575,20,0,c775b6f100f7e441aceebf291e13056baf12ba171628bfb40cf45237dde8e3fa,1.0,11.0,665772.0,2.0,5756.0,50910.0,21466.0,0.0,0.0,2660.0,7238.0,0.0
182285,20,0,f88ff7eedb5f16edbb190f3992d18529186ca77e2661954413204a175d00379c,3.0,12.0,657821.0,6.0,16326.0,357656.0,51936.0,0.0,0.0,0.0,16526.0,0.0
182563,20,0,ad4554fe4e4002230ceb54381e5fd5cb625d6fcc45aa65e8fad1318f6806d56c,3.0,11.0,316306.0,4.0,10364.0,172323.0,10921.0,0.0,0.0,0.0,10229.0,0.0
182579,20,0,5e16e9d4816f95c854f6e8d2a187e9f569d63cc02b4c9d906262111b3dfd2933,1.0,13.0,515715.0,3.0,2476.0,50964.0,2292.0,0.0,0.0,0.0,2062.0,0.0
182171,20,0,67f8cbb64dd3d447e992b1b299e0ceed3372188e47c88e213b16abaedf6af700,1.0,17.0,4076287.0,4.0,4665.0,256134.0,6989.0,0.0,0.0,1708.0,7077.0,0.0
182152,20,0,7e42b5dca9b28ee8e5545beb834361e90e6197d176b389718e6c99b10041c816,3.0,13.0,599497.0,6.0,8506.0,324783.0,53066.0,0.0,0.0,0.0,3356.0,0.0
182515,20,0,8ca4c446515a1bf6d0e3c12eec2ddffa56d117ed909274b98b8d1e6d17ac5ec3,1.0,19.0,940282.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182550,20,0,14876713c0436f76dc15f527b50a67c0b7ecc50af299ff5daf10642cc02d1a1c,3.0,9.0,396131.0,4.0,58371.0,164907.0,57326.0,0.0,0.0,0.0,58085.0,0.0
182309,20,0,d94a32cd6746a73e9d2401264b58a067205754179d82faa9bba1a408be9588b5,3.0,18.0,2357417.0,7.0,2089.0,716300.0,310.0,0.0,0.0,0.0,307.0,0.0
182174,20,0,b46a869da0d4eef35fb86609b8cd85715f4edd22c625bb837fc7fc41f1b76009,1.0,19.0,1028.0,4.0,982.0,82491.0,14833.0,0.0,0.0,683.0,3994.0,0.0
182202,20,0,7b11104618d8caa65909eaac749c1a42594f3c891fe06212e04129dafb3e81f1,3.0,12.0,423885.0,3.0,126202.0,265226.0,118270.0,0.0,0.0,474.0,107770.0,0.0
182581,20,0,c302ff34828ae51b33f5e6efb3762a13866db63ccf9f776f6020d88c640e4f96,1.0,17.0,354583.0,3.0,0.0,150622.0,0.0,0.0,0.0,0.0,0.0,0.0
182445,20,0,3610ab4b9884f8d854f1326d6cee55a44a2a56bd76b66fedb92cde5a80be065a,3.0,18.0,3070547.0,4.0,24259.0,519606.0,27855.0,0.0,0.0,0.0,25324.0,0.0
182441,20,0,0aedb864c64a82487e9d40f500758be4385a478e9ec3860bd3b6e8ae84695af5,1.0,17.0,0.0,3.0,15169.0,60929.0,19162.0,0.0,0.0,0.0,16997.0,0.0
182270,20,0,d57ec736ba1a7876f828fd9052abca5ecb3414ba373a98d7bdfb55fdf057d749,3.0,15.0,442588.0,4.0,17501.0,509152.0,299214.0,0.0,0.0,2075.0,-155.0,0.0
182447,20,0,14a61c24125c91bffddc16c69483bdc93d347575b166a572111093a8a4123cfc,1.0,12.0,1007126.0,3.0,963.0,80788.0,0.0,0.0,0.0,0.0,0.0,0.0
182444,20,0,5460acc9477784fd54107781750220e91d4834257258ef899bfb3886862b4b51,1.0,5.0,9077.0,2.0,3016.0,62902.0,5444.0,0.0,0.0,0.0,4701.0,0.0
182559,20,0,c21a7afae1f2f79fcf2baa003ce8d43b90d200bfcda4e07165e4029e38840854,2.0,12.0,16017.0,3.0,208157.0,328577.0,147968.0,0.0,0.0,6354.0,190860.0,0.0
182554,20,0,9add4f3bbe28651ca2bf3ab3cc8f51007a7d3c881b0a8e2f50cc6eb7b5208d42,1.0,9.0,4577582.0,5.0,43312.0,502522.0,223587.0,0.0,0.0,27336.0,45540.0,0.0
182194,20,0,102e3ba50d2b335b71e881df9ef5fea70124a240e8b15c5a4c5c3eabac4605d1,1.0,17.0,399929.0,4.0,265366.0,180161.0,127962.0,0.0,0.0,14579.0,268708.0,0.0
182474,20,0,c58e3092e037420bfbde0adaf2f7a4ccb654c5dedac68366a3ca4c2fc674d047,1.0,9.0,2287681.0,6.0,2332398.0,1156340.0,-513597.0,0.0,0.0,0.0,2319762.0,0.0
182327,20,0,7cd15d84c1c5972340b9feda1430c5a5e45f15bcc20782a50ab10611372484d3,1.0,12.0,3753405.0,6.0,1902.0,308518.0,1358.0,0.0,0.0,0.0,3676.0,0.0
182544,20,0,5e7c4519b8e9eb7e275fcc5b273c2e18c6152eb0d6882060af4bf54d5bc86089,1.0,12.0,0.0,6.0,35060.0,304208.0,192272.0,0.0,0.0,0.0,55414.0,0.0
182569,20,0,5171f7db9aba1a7e5df03793bd6cb07b0084308c9e0e1b7a51a3e117733aae88,1.0,14.0,77737.0,3.0,400076.0,81558.0,49775.0,0.0,0.0,2311.0,395032.0,0.0
182454,20,0,18270c5ef2aeb41c888410e4a46ad8cbc3f16b6c07084ce9381da2b636d2a191,3.0,17.0,1542921.0,3.0,68012.0,246256.0,20998.0,0.0,0.0,0.0,67965.0,0.0
182457,20,0,8261eda2e4af7e17f2937f055d0529cfe1b43e5436e0777d31a9c89219f965a8,2.0,19.0,155885.0,2.0,28485.0,76519.0,45464.0,0.0,0.0,2251.0,29709.0,0.0
182584,20,0,e0d94702a5bd6db4f550287a73a76de2580a97108e9392b3b9044c0be60e9842,3.0,9.0,159002.0,2.0,5633.0,30242.0,24384.0,0.0,0.0,0.0,6294.0,0.0
182561,20,0,8c6f4c2636fd874b16e3b60fdc02094107e95874ddffe9f55be91cd900161f59,1.0,19.0,410624.0,4.0,17608.0,153376.0,18715.0,0.0,0.0,0.0,16784.0,0.0
182197,20,0,95836236dac30345eaf79b450af364b869724d46adc7cdefcab5ff32bc288348,3.0,12.0,1195038.0,3.0,837974.0,230914.0,220329.0,0.0,0.0,12392.0,840292.0,0.0
182183,20,0,120d852f25caf3012c58f3fc31b9aeb2252b2d481074566a53c0236a87c52d6f,1.0,9.0,146685.0,3.0,6044.0,150011.0,7838.0,0.0,0.0,1782.0,5897.0,0.0
182353,20,0,51d9f1c083dfbba0c459d86f1aa8a2ae6c83f42e9b2a7a44955999a373160b23,1.0,18.0,52869.0,3.0,8971.0,104538.0,11187.0,0.0,0.0,0.0,9655.0,0.0
182286,20,0,79c0f12d366bd5586cceed25f94f366d57cfbe2d59e4c3d6c7a04e3d07be8c97,1.0,4.0,35829293.0,7.0,0.0,305578.0,0.0,0.0,0.0,0.0,0.0,0.0
182144,20,0,a39fea9aec90969fe66a2b2b4d1b86368a2d38e8b8d4bfeb016d17b16f37a8d8,3.0,12.0,241719.0,3.0,12231.0,150744.0,77533.0,0.0,0.0,12144.0,12110.0,0.0
182184,20,0,3c9e15b67b248792b4823007b96bfd4685341ec950985f69f0244ce2797fd98e,3.0,19.0,229534.0,2.0,8399.0,50722.0,20018.0,0.0,0.0,2840.0,8049.0,0.0
182352,20,0,196d8720ded07e7f8f7f457ce45cb712bcecb86084bebcc1696d4356c1451b63,3.0,12.0,348147.0,2.0,1036262.0,484809.0,389210.0,0.0,0.0,10566.0,1006713.0,0.0
182804,21,0,c6aeb502e53dd71dc172ab5c2e7bd2c0dcd4f2135b5717a116e73d8c1a91fe99,1.0,9.0,645402.0,4.0,6076.0,143709.0,-552.0,0.0,0.0,0.0,6193.0,0.0
182839,21,0,5deb26d41f21535fe62ba7b458c8a1c19aa2c449c19b58e57f517d00eb27087e,1.0,12.0,77909.0,2.0,1847549.0,110460.0,26943.0,0.0,0.0,0.0,1825451.0,0.0
182785,21,0,f88ff7eedb5f16edbb190f3992d18529186ca77e2661954413204a175d00379c,3.0,12.0,657821.0,6.0,16326.0,357656.0,51936.0,0.0,0.0,0.0,16526.0,0.0
182992,21,0,5e7c4519b8e9eb7e275fcc5b273c2e18c6152eb0d6882060af4bf54d5bc86089,1.0,12.0,0.0,6.0,35060.0,304208.0,192272.0,0.0,0.0,0.0,55414.0,0.0
182803,21,0,0d4a17b382c8d0d91db4377920e53ecba9127d879bbb641d0792f6d7ea53c091,1.0,19.0,8583673.0,5.0,19489.0,1007785.0,18360.0,0.0,0.0,0.0,16774.0,0.0
182819,21,0,04ac4e9d22843711c4c1276de3b55c377016e2158f280f1281ca3b17b018e994,3.0,14.0,713258.0,4.0,323374.0,642691.0,318592.0,0.0,0.0,0.0,289976.0,0.0
182995,21,0,3ed1315c2d035d191ecd6a514869f8a56c85847428f5d9c344e64b29e14edbdb,3.0,19.0,246675.0,4.0,0.0,101760.0,0.0,0.0,0.0,0.0,0.0,0.0
182813,21,0,dce4fec22c3ceb9fccc7737182612f335c7bedb5b54b392a9a58c2324f5292b2,1.0,17.0,0.0,5.0,43517.0,309449.0,53402.0,0.0,0.0,0.0,54268.0,0.0
182686,21,1,c550e92641bad9c3f314f489be543aa9066c7c09adbff9ea781a65801370c3f6,1.0,9.0,3626612.0,4.0,0.0,50406.0,0.0,0.0,0.0,0.0,0.0,0.0
182933,21,0,d253f77ce816406296362e15aa64888080acc551e9c596098d9c78ffe52956a9,3.0,17.0,1827055.0,4.0,0.0,308771.0,0.0,0.0,0.0,0.0,0.0,0.0
182682,21,0,7cd15d84c1c5972340b9feda1430c5a5e45f15bcc20782a50ab10611372484d3,1.0,12.0,3753405.0,6.0,1902.0,308518.0,1358.0,0.0,0.0,0.0,3676.0,0.0
182834,21,0,b608b9b249ba0792298f2859221aaf73ae7d90faebb16dc173e220df7cfc1fdb,1.0,17.0,58705.0,3.0,24388.0,300606.0,48939.0,0.0,0.0,4437.0,24185.0,0.0
182696,21,0,f91111b92b3274e91984b1ba57729d600ce082391ed3564bfdd7f9a4a74ca12b,1.0,19.0,541.0,4.0,0.0,117931.0,0.0,0.0,0.0,0.0,0.0,0.0
182705,21,0,ec6a2d6c5e0a6cd0ca6e467035305ecc76592c4f1885a291fcf8c21e9d0d654f,1.0,17.0,224097.0,3.0,6887.0,290205.0,23781.0,0.0,0.0,3023.0,8610.0,0.0
182815,21,0,deea7839000d9f8c1e3fed53e0a1141266fb8d7149a05008bc4de475b8785c64,3.0,12.0,0.0,3.0,6440329.0,93686.0,8885.0,0.0,0.0,43351.0,6468000.0,0.0
182957,21,0,2d1e267400087bb59c05708d9f36894ba257000377e67c42a00701dd45af9746,1.0,18.0,83456.0,3.0,5181722.0,235976.0,-298934.0,0.0,0.0,5137.0,5186959.0,0.0
183075,21,0,08d2b4ae3c03515cac79354b8f30e3287a8d427f8af2d6ece78074fa45c148d0,3.0,19.0,399703.0,3.0,452203.0,50236.0,20328.0,0.0,0.0,0.0,448253.0,0.0
182822,21,0,5460acc9477784fd54107781750220e91d4834257258ef899bfb3886862b4b51,1.0,5.0,9077.0,2.0,3016.0,62902.0,5444.0,0.0,0.0,0.0,4701.0,0.0
182948,21,0,6f5ca5e877aafd2923a46b6279cdd6dfe7fe3e31e6ff18cd1417d3ab6ddc2372,3.0,16.0,838124.0,3.0,33619.0,102808.0,14890.0,0.0,0.0,0.0,33467.0,0.0
183071,21,0,b1376e9558831e2bdd7456be697ffe67e7186a15c6c280db023cd790f1b975e9,3.0,17.0,516414.0,4.0,29506.0,305796.0,30181.0,0.0,0.0,2012.0,28030.0,0.0
182824,21,0,f52f83fcc2cf076b66d5a9149b9935021d1d67c99c61124db350dbd229df75ae,3.0,12.0,6416.0,4.0,676111.0,270085.0,217221.0,0.0,0.0,0.0,694729.0,0.0
182808,21,0,7d195eb4f4ab50eb5e6ef2b1e91bf7d61d243b0bb5180bb3daa90b9a2a3e5b5f,3.0,12.0,1526679.0,4.0,42210.0,304393.0,45567.0,0.0,0.0,831.0,40587.0,0.0
182786,21,0,804580f7ee6f4c94734fe955803e1d786e534637ab62d64599a2a48c08322f02,1.0,17.0,3245367.0,7.0,34475.0,313228.0,43918.0,0.0,0.0,0.0,36623.0,0.0
182941,21,0,ae5c0f3ccf1287b3382582b09eba9fe4a7221b202c01384559486e362dc4fbf3,1.0,3.0,3525.0,3.0,10331.0,204850.0,16841.0,0.0,0.0,3251.0,10596.0,0.0
183086,21,0,c302ff34828ae51b33f5e6efb3762a13866db63ccf9f776f6020d88c640e4f96,1.0,17.0,354583.0,3.0,0.0,150622.0,0.0,0.0,0.0,0.0,0.0,0.0
182931,21,0,1a3efa69705f611c7ef2384a715c8142e2ee801cfec9df4eb21131c33fc247a7,3.0,9.0,3634343.0,6.0,887572.0,15429268.0,6466758.0,0.0,0.0,891751.0,894270.0,0.0
182999,21,0,14876713c0436f76dc15f527b50a67c0b7ecc50af299ff5daf10642cc02d1a1c,3.0,9.0,396131.0,4.0,58371.0,164907.0,57326.0,0.0,0.0,0.0,58085.0,0.0
183072,21,0,07b637587be63f0a360537aa952508bcf9e4c70634405173415cee10cb275ec6,3.0,13.0,7105.0,3.0,55409.0,302399.0,41478.0,0.0,0.0,0.0,55184.0,0.0
182709,21,0,6913d22c4930e06ee54fb6336d3f78def2ccc5a9c58be629571bb6f89c9d04d2,1.0,19.0,10876.0,2.0,11959.0,170072.0,12782.0,0.0,0.0,0.0,10453.0,0.0
182951,21,0,384ad12827fbedb04a6933824ad5027be21160230b1ea38e4350b4638d11587a,1.0,9.0,279276.0,4.0,15829.0,80843.0,16856.0,0.0,0.0,0.0,16255.0,0.0
182993,21,0,8ad6c338a1078ea5139423c7243914c0201f4afa21def82600d46594bff8e852,1.0,19.0,0.0,6.0,648860.0,100875.0,-339807.0,0.0,0.0,0.0,464730.0,0.0
182937,21,0,f74f11e5b88945f222710921055363be24c476f8b61d5b0227569b98f0e34c3f,1.0,1.0,0.0,4.0,22570.0,104433.0,71584.0,0.0,3213.0,5160.0,14512.0,7952.0
182929,21,0,31188bab59402e5e19d69d9c3003671c041415cd37c269c4e1745d60a3f484c4,1.0,18.0,0.0,6.0,0.0,521301.0,0.0,0.0,0.0,0.0,0.0,0.0
182695,21,0,cfe795666ff612abc31930bbb80627f4fc8211fab81f051f9615fe4d7f27fd6b,1.0,12.0,168945.0,3.0,211458.0,50833.0,9020.0,0.0,0.0,0.0,206845.0,0.0
183007,21,0,4ba00315a263bf2af6038e64e357bcdcfc150dc498e48ef040dff0ae8270530c,1.0,17.0,579091.0,4.0,5729.0,104621.0,9439.0,0.0,0.0,0.0,8391.0,0.0
183005,21,0,a98c7b12dca3bb6649172c780b2793a701602345ce4b2194ecb2aa7f9868c34f,3.0,19.0,185131.0,6.0,22211.0,362937.0,324977.0,9731.0,-1675.0,0.0,171.0,9731.0
182827,21,0,606cd5de3cd7b97902ccf23d1ee91f61331b370701edbcc0cff3cbc067f2cba1,1.0,17.0,5671910.0,5.0,140882.0,1032959.0,236110.0,0.0,0.0,5578.0,131529.0,0.0
182908,21,0,a39fea9aec90969fe66a2b2b4d1b86368a2d38e8b8d4bfeb016d17b16f37a8d8,3.0,12.0,241719.0,3.0,12231.0,150744.0,77533.0,0.0,0.0,12144.0,12110.0,0.0
183074,21,0,cb54e86740c70b7880594a2a5a5df1c928cc70eaa1268555e7faaea5f14462ec,1.0,17.0,730541.0,4.0,93303.0,367315.0,121967.0,0.0,0.0,0.0,102820.0,0.0
182832,21,0,661f075141af9d9fb9386b9daec8a869213a1e60ef8c46ab895ed958e560445c,1.0,4.0,154807.0,3.0,16858.0,201817.0,18781.0,0.0,0.0,0.0,17765.0,0.0
182693,21,0,fa81ef21a193bae90d014d04235a71e7dda88c5bfa6597b5158bbc746e7ae3f4,1.0,12.0,1093612.0,5.0,48674.0,180136.0,54148.0,0.0,0.0,0.0,51598.0,0.0
182706,21,0,9d87b3b9ab02412b1208572665fd3f0a6ebfa4bf034b572c19105d4407cbf40d,3.0,19.0,1262.0,3.0,14648.0,82327.0,18488.0,0.0,0.0,882.0,15351.0,0.0
182829,21,0,099068a1a9b89fb02b364680ce043ab3f47b1abfe8c9f533e7da789f59d27656,1.0,12.0,210805.0,3.0,7603966.0,519866.0,-364871.0,0.0,0.0,0.0,7571160.0,0.0
183090,21,0,e0d94702a5bd6db4f550287a73a76de2580a97108e9392b3b9044c0be60e9842,3.0,9.0,159002.0,2.0,5633.0,30242.0,24384.0,0.0,0.0,0.0,6294.0,0.0
182698,21,0,270d4e5a6bc68ead954394fc9394fa36f01a5bb258ac9fa9a581ce8957b310ae,3.0,19.0,944697.0,5.0,59301.0,194017.0,118315.0,0.0,0.0,18843.0,59126.0,0.0
182825,21,0,124b541310713e0101c185b514ffe09ad0740ec00a23b6fb6ec47bd3e5e1ecb8,1.0,12.0,129823.0,3.0,969846.0,50026.0,38623.0,0.0,0.0,3845.0,964714.0,0.0
182718,21,0,51d9f1c083dfbba0c459d86f1aa8a2ae6c83f42e9b2a7a44955999a373160b23,1.0,18.0,52869.0,3.0,8971.0,104538.0,11187.0,0.0,0.0,0.0,9655.0,0.0
182704,21,0,cab4145ff9bd111667867f1b3e7d4460bbf3260f2e278733a88b931a7be64d7d,1.0,9.0,4912415.0,5.0,15298.0,515840.0,14160.0,0.0,0.0,0.0,14152.0,0.0
182936,21,0,6e734d049bbfcf40d2be99729354fb6ec014101c6692db416cd3348165d9da6f,3.0,16.0,303795.0,4.0,95580.0,302002.0,108457.0,0.0,0.0,129.0,95770.0,0.0
182681,21,0,b8a5b3fbe9532e49e1db97ceeb6ec5020043989c0fe3d40c5a3b2a7f76f80e4c,1.0,17.0,0.0,5.0,20264.0,309440.0,29196.0,0.0,0.0,0.0,20900.0,0.0
182716,21,0,196d8720ded07e7f8f7f457ce45cb712bcecb86084bebcc1696d4356c1451b63,3.0,12.0,348147.0,2.0,1036262.0,484809.0,389210.0,0.0,0.0,10566.0,1006713.0,0.0
182711,21,0,53eb80c38bfba6d5b25a6f9ee67737395044c5d8548e8bbf70bd4ef83f8f2527,1.0,21.0,0.0,2.0,308209.0,184619.0,30993.0,0.0,0.0,0.0,306733.0,0.0
182794,21,0,a9330acf5e6f68e15ee466fd0f56a380a3fa2e82ecbcccf76efd800aee825930,1.0,11.0,0.0,6.0,0.0,82394.0,241577.0,0.0,0.0,0.0,0.0,0.0
182783,21,0,95a6c0fd787a7f03473b58897e0d696d4ba27c61003f9277493d438798c7191a,3.0,17.0,24379.0,3.0,31318.0,113666.0,110100.0,0.0,0.0,9079.0,29932.0,0.0
183339,22,0,a39fea9aec90969fe66a2b2b4d1b86368a2d38e8b8d4bfeb016d17b16f37a8d8,3.0,12.0,241719.0,3.0,12231.0,150744.0,77533.0,0.0,0.0,12144.0,12110.0,0.0
183645,22,0,55bc433bd15d51ddbcb5a4db7ed158503432ed1f42661f758e1a1f7e9971d82f,1.0,16.0,0.0,3.0,0.0,62384.0,0.0,0.0,0.0,0.0,0.0,0.0
183641,22,0,08d2b4ae3c03515cac79354b8f30e3287a8d427f8af2d6ece78074fa45c148d0,3.0,19.0,399703.0,3.0,452203.0,50236.0,20328.0,0.0,0.0,0.0,448253.0,0.0
183552,22,0,19a0bfae49d29c78294301a29ed55c46e2c4e499b885494731b5de49a702c206,1.0,17.0,156761.0,4.0,27664.0,207409.0,87738.0,0.0,0.0,0.0,41606.0,0.0
183659,22,0,1ebdfc5f5eaba0fa063cc45a1e657197e6311af2462a4ae468c963800c0a7d4c,3.0,12.0,34638.0,2.0,94920.0,292338.0,128181.0,0.0,0.0,4806.0,87027.0,0.0
183234,22,0,270d4e5a6bc68ead954394fc9394fa36f01a5bb258ac9fa9a581ce8957b310ae,3.0,19.0,944697.0,5.0,59301.0,194017.0,118315.0,0.0,0.0,18843.0,59126.0,0.0
183574,22,0,8261eda2e4af7e17f2937f055d0529cfe1b43e5436e0777d31a9c89219f965a8,2.0,19.0,155885.0,2.0,28485.0,76519.0,45464.0,0.0,0.0,2251.0,29709.0,0.0
183542,22,0,a6c4fe1dec3e9d80c36511fda279480ecda75385e035573d292682a047a82e1f,3.0,12.0,133165.0,4.0,0.0,254602.0,-102.0,0.0,0.0,0.0,0.0,0.0
183517,22,0,9a1b8b6f1e57ba6b7c61bfbd898e9b115c3a8df02819c47947ca76f2c64b1b5d,3.0,9.0,103230.0,5.0,2550033.0,130233.0,-35839.0,0.0,0.0,3725.0,2548154.0,0.0
183563,22,0,124b541310713e0101c185b514ffe09ad0740ec00a23b6fb6ec47bd3e5e1ecb8,1.0,12.0,129823.0,3.0,969846.0,50026.0,38623.0,0.0,0.0,3845.0,964714.0,0.0
183652,22,0,b0664bde7d5dd4d1ed4bbf183997d02a0f6f2ffb83293294e8d52f51f93c2973,1.0,12.0,172191.0,3.0,712521.0,153438.0,88824.0,0.0,0.0,0.0,699574.0,0.0
183253,22,0,faa44b595acf60f21e4859d13a993b1a958c59a2d532599d502ca7ad19c007e0,2.0,13.0,33574.0,2.0,2805.0,30875.0,6519.0,0.0,0.0,0.0,2553.0,0.0
183244,22,0,6e65dee5623dc18a913e96c7606d178b01bc7533a529e9754d73d97e6e74fd73,1.0,17.0,614920.0,3.0,469.0,202907.0,314.0,0.0,0.0,0.0,348.0,0.0
183242,22,0,cab4145ff9bd111667867f1b3e7d4460bbf3260f2e278733a88b931a7be64d7d,1.0,9.0,4912415.0,5.0,15298.0,515840.0,14160.0,0.0,0.0,0.0,14152.0,0.0
183570,22,0,aabf4335ab5845bfd3dd58588ed6789c47461fd5e19123274d66bd3a1c806712,1.0,19.0,1094274.0,4.0,90754.0,448824.0,115758.0,0.0,0.0,0.0,92651.0,0.0
183261,22,0,196d8720ded07e7f8f7f457ce45cb712bcecb86084bebcc1696d4356c1451b63,3.0,12.0,348147.0,2.0,1036262.0,484809.0,389210.0,0.0,0.0,10566.0,1006713.0,0.0
183568,22,0,781aac216cd49166665fed03433eaf4f83f49b701835d2f9b1dcea8aabc11cd6,3.0,15.0,462619.0,3.0,48680.0,419911.0,179258.0,0.0,0.0,14872.0,50987.0,0.0
183564,22,0,1c69375556be3274c8b7a4e21bb8f216461cbaa4b6028c11576e0adf3feb1ebb,1.0,21.0,0.0,2.0,319964.0,101007.0,18596.0,0.0,0.0,0.0,311435.0,0.0
183571,22,0,b608b9b249ba0792298f2859221aaf73ae7d90faebb16dc173e220df7cfc1fdb,1.0,17.0,58705.0,3.0,24388.0,300606.0,48939.0,0.0,0.0,4437.0,24185.0,0.0
183370,22,0,76de39a510df17444d09a2e18c3330aeb629c6b00b5f198911d96d3831e82328,1.0,17.0,122278.0,3.0,2150.0,300194.0,2480.0,0.0,0.0,0.0,2144.0,0.0
183555,22,0,7dc094a8ab5bbb66cd65a57b8da3e077d600f775e2263a951c847813653c535d,3.0,12.0,1172551.0,4.0,27106.0,252701.0,50038.0,0.0,0.0,2138.0,27807.0,0.0
183373,22,0,7d327b677b9c3c8976ba7df631e92a9ff22240aef25af91584748ce2491b9d32,1.0,17.0,79446.0,3.0,658.0,113486.0,307.0,0.0,0.0,0.0,307.0,0.0
183384,22,0,052e8d4290730f09b71cb2624afadab8c78fa6953c48292470542c6857885afd,1.0,17.0,103312.0,2.0,84548.0,149162.0,31016.0,0.0,0.0,507.0,83735.0,0.0
183507,22,0,b0412f5b129bad1f05b75e92e222267f0f3e71fd631af0123d7b555a50394708,3.0,19.0,6748.0,5.0,47946.0,1040338.0,46951.0,0.0,0.0,0.0,46712.0,0.0
183233,22,0,f91111b92b3274e91984b1ba57729d600ce082391ed3564bfdd7f9a4a74ca12b,1.0,19.0,541.0,4.0,0.0,117931.0,0.0,0.0,0.0,0.0,0.0,0.0
183346,22,0,7e42b5dca9b28ee8e5545beb834361e90e6197d176b389718e6c99b10041c816,3.0,13.0,599497.0,6.0,8506.0,324783.0,53066.0,0.0,0.0,0.0,3356.0,0.0
183554,22,0,04ac4e9d22843711c4c1276de3b55c377016e2158f280f1281ca3b17b018e994,3.0,14.0,713258.0,4.0,323374.0,642691.0,318592.0,0.0,0.0,0.0,289976.0,0.0
183243,22,0,ec6a2d6c5e0a6cd0ca6e467035305ecc76592c4f1885a291fcf8c21e9d0d654f,1.0,17.0,224097.0,3.0,6887.0,290205.0,23781.0,0.0,0.0,3023.0,8610.0,0.0
183249,22,0,6913d22c4930e06ee54fb6336d3f78def2ccc5a9c58be629571bb6f89c9d04d2,1.0,19.0,10876.0,2.0,11959.0,170072.0,12782.0,0.0,0.0,0.0,10453.0,0.0
183566,22,0,661f075141af9d9fb9386b9daec8a869213a1e60ef8c46ab895ed958e560445c,1.0,4.0,154807.0,3.0,16858.0,201817.0,18781.0,0.0,0.0,0.0,17765.0,0.0
183569,22,0,18270c5ef2aeb41c888410e4a46ad8cbc3f16b6c07084ce9381da2b636d2a191,3.0,17.0,1542921.0,3.0,68012.0,246256.0,20998.0,0.0,0.0,0.0,67965.0,0.0
183374,22,0,d2085430c1ecf2de1dee543d55341dbbf3d394321220630d7c2e6d08a199791c,3.0,19.0,1120943.0,4.0,578378.0,62409.0,32433.0,0.0,0.0,0.0,594160.0,0.0
183485,22,0,689e6ea83b31c5480042e57ec15169f28f54d17aa827b6cc56429b2179297c3d,3.0,19.0,2610788.0,6.0,0.0,614845.0,0.0,0.0,0.0,0.0,0.0,0.0
183473,22,0,c58e3092e037420bfbde0adaf2f7a4ccb654c5dedac68366a3ca4c2fc674d047,1.0,9.0,2287681.0,6.0,2332398.0,1156340.0,-513597.0,0.0,0.0,0.0,2319762.0,0.0
183540,22,0,0d4a17b382c8d0d91db4377920e53ecba9127d879bbb641d0792f6d7ea53c091,1.0,19.0,8583673.0,5.0,19489.0,1007785.0,18360.0,0.0,0.0,0.0,16774.0,0.0
183256,22,0,b67c7cbe3f303081f49a8b4547a253194182a866b10e9f21b03c3e79ff57f59e,1.0,17.0,741011.0,3.0,42171.0,503094.0,48069.0,0.0,0.0,2353.0,41825.0,0.0
183655,22,0,bd0bf23ae7766aefc03715e47498116ad7592e5d03e64da0170a342cd5cd6537,1.0,15.0,0.0,3.0,0.0,102762.0,-55.0,0.0,0.0,0.0,-6.0,0.0
183258,22,0,947e627e4627599e994598a747dfd11a2a17c1a2d11ada7d4b8c26a79e53b8f1,3.0,12.0,133287.0,4.0,126167.0,455926.0,356997.0,0.0,0.0,5247.0,150219.0,0.0
